,participant_id,Condition,Classifier,Parameters Used,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
666,sub-026,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[16 14]
 [ 0  6]]",100.0,63.3,76.7,100.0,56.5,61.1,100.0,23.3,30.0,1.0,0.192,0.4,100.0,73.3,100.0,1.0,0.349,1.0,0.437,0.582,1.0,0.351,0.462,1.0,0.633,0.767,0.551,0.03
667,sub-026,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[25  5]
 [ 1  5]]",90.8,55.0,83.3,95.8,75.8,83.3,91.0,17.5,50.0,0.846,0.066,0.555,83.4,23.3,83.3,0.893,0.543,0.855,0.208,0.691,0.869,0.197,0.625,0.908,0.55,0.833,8.156,0.032
668,sub-026,Green/Inverted/Faces,RF,"{'RF__n_estimators': 2033, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 80, 'RF__max_depth': 33, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,10.908,0.827
669,sub-026,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 11.721022975334817}","[[16 14]
 [ 0  6]]",99.8,70.6,76.7,99.6,64.9,61.1,97.8,30.2,30.0,0.987,0.322,0.4,100.0,80.0,100.0,0.983,0.349,0.993,0.523,0.582,0.989,0.434,0.462,0.998,0.706,0.767,0.366,0.034
670,sub-026,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 4  2]]",92.1,68.7,63.3,95.8,84.6,83.3,88.2,48.3,50.0,0.848,0.385,0.316,86.5,45.0,33.3,0.878,0.455,0.87,0.434,0.371,0.873,0.433,0.4,0.921,0.687,0.633,8.54,0.035
671,sub-026,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 191, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 181, 'RF__max_depth': 40, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",72.6,50.0,50.0,90.8,83.3,83.3,100.0,0.0,0.0,0.634,0.0,0.0,45.2,0.0,0.0,0.793,0.0,0.54,0.0,0.0,0.615,0.0,0.0,0.726,0.5,0.5,5.335,0.365
672,sub-026,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0028072162039411755}","[[217  22]
 [ 10  38]]",100.0,80.6,85.0,100.0,85.9,88.9,100.0,56.1,63.3,1.0,0.554,0.642,100.0,72.6,79.2,1.0,0.66,1.0,0.664,0.735,1.0,0.631,0.704,1.0,0.806,0.85,46.545,0.044
673,sub-026,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[209  30]
 [ 19  29]]",99.8,75.7,73.9,99.9,84.1,82.9,99.9,52.5,49.2,0.996,0.478,0.442,99.5,63.2,60.4,0.998,0.511,0.996,0.587,0.564,0.997,0.565,0.542,0.998,0.757,0.739,20.627,0.052
674,sub-026,Target-Nontarget,RF,"{'RF__n_estimators': 1671, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 171, 'RF__max_depth': 95, 'RF__class_weight': 'balanced_subsample'}","[[239   0]
 [ 45   3]]",100.0,53.8,53.1,100.0,84.5,84.3,100.0,66.7,100.0,1.0,0.202,0.229,100.0,7.9,6.2,1.0,0.25,1.0,0.108,0.088,1.0,0.14,0.118,1.0,0.538,0.531,34.21,0.774
675,sub-027,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.00017433288221999874}","[[21  9]
 [ 0  6]]",100.0,82.5,85.0,100.0,76.3,75.0,100.0,49.3,40.0,1.0,0.545,0.529,100.0,91.7,100.0,1.0,0.455,1.0,0.665,0.684,1.0,0.587,0.571,1.0,0.825,0.85,0.693,0.03
676,sub-027,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 0  6]]",96.0,85.4,96.7,98.5,91.0,94.4,99.1,71.5,75.0,0.947,0.689,0.837,92.1,76.7,100.0,0.976,0.789,0.941,0.728,0.907,0.954,0.716,0.857,0.96,0.854,0.967,8.26,0.034
677,sub-027,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 1520, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 50, 'RF__max_depth': 75, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 1  5]]",100.0,75.0,91.7,100.0,91.1,97.2,100.0,80.0,100.0,1.0,0.596,0.898,100.0,50.0,83.3,1.0,0.962,1.0,0.544,0.878,1.0,0.583,0.909,1.0,0.75,0.917,12.727,0.96
678,sub-027,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.014873521072935119}","[[21  9]
 [ 0  6]]",100.0,74.2,85.0,100.0,68.2,75.0,100.0,34.3,40.0,1.0,0.375,0.529,100.0,83.3,100.0,1.0,0.455,1.0,0.565,0.684,1.0,0.475,0.571,1.0,0.742,0.85,0.587,0.03
679,sub-027,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 5  1]]",92.1,65.4,56.7,96.6,83.4,83.3,94.1,47.5,50.0,0.876,0.333,0.217,85.2,38.3,16.7,0.921,0.357,0.877,0.392,0.21,0.894,0.403,0.25,0.921,0.654,0.567,8.506,0.035
680,sub-027,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 2244, 'RF__min_samples_split': 6, 'RF__min_samples_leaf': 1, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 57, 'RF__max_depth': 15, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,15.617,1.133
681,sub-027,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[20 10]
 [ 0  6]]",100.0,84.6,83.3,100.0,76.4,72.2,100.0,42.5,37.5,1.0,0.535,0.5,100.0,96.7,100.0,1.0,0.429,1.0,0.686,0.661,1.0,0.584,0.545,1.0,0.846,0.833,0.692,0.024
682,sub-027,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 2  4]]",97.2,91.7,81.7,98.8,95.1,91.7,97.7,88.3,80.0,0.955,0.836,0.683,94.9,86.7,66.7,0.971,0.769,0.957,0.847,0.703,0.963,0.845,0.727,0.972,0.917,0.817,8.392,0.031
683,sub-027,Green/Upright/Faces,RF,"{'RF__n_estimators': 946, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 125, 'RF__max_depth': 8, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 1  5]]",97.8,85.4,91.7,99.2,94.5,97.2,99.1,87.5,100.0,0.969,0.761,0.898,95.8,71.7,83.3,0.984,0.962,0.968,0.74,0.878,0.974,0.762,0.909,0.978,0.854,0.917,8.925,0.812
684,sub-027,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[24  6]
 [ 0  6]]",100.0,75.4,90.0,100.0,66.8,83.3,100.0,31.5,50.0,1.0,0.377,0.632,100.0,88.3,100.0,1.0,0.556,1.0,0.564,0.765,1.0,0.462,0.667,1.0,0.754,0.9,0.725,0.03
685,sub-027,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",94.9,71.7,75.0,98.1,86.8,91.7,98.0,58.5,100.0,0.929,0.46,0.674,90.2,50.0,50.0,0.963,0.833,0.924,0.494,0.591,0.938,0.501,0.667,0.949,0.717,0.75,8.357,0.032
686,sub-027,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 1550, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 195, 'RF__max_depth': 55, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 5  1]]",92.6,50.0,58.3,97.5,83.4,86.1,100.0,0.0,100.0,0.909,0.0,0.378,85.2,0.0,16.7,0.966,0.5,0.892,0.0,0.224,0.92,0.0,0.286,0.926,0.5,0.583,9.918,0.695
687,sub-027,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[22  8]
 [ 0  6]]",99.9,84.2,86.7,99.8,73.7,77.8,99.1,41.0,42.9,0.994,0.528,0.561,100.0,100.0,100.0,0.993,0.484,0.997,0.681,0.709,0.995,0.573,0.6,0.999,0.842,0.867,0.408,0.03
688,sub-027,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",95.7,84.6,73.3,98.4,89.7,88.9,98.5,69.2,75.0,0.941,0.66,0.553,91.7,76.7,50.0,0.971,0.682,0.937,0.724,0.557,0.95,0.706,0.6,0.957,0.846,0.733,8.394,0.033
689,sub-027,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 1580, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 44, 'RF__max_depth': 75, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 3  3]]",90.5,58.8,75.0,96.8,86.1,91.7,100.0,26.7,100.0,0.883,0.205,0.674,81.0,18.3,50.0,0.954,0.833,0.859,0.2,0.591,0.894,0.213,0.667,0.905,0.588,0.75,11.336,1.06
690,sub-027,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.2395026619987486}","[[17 13]
 [ 1  5]]",100.0,77.9,70.0,100.0,68.5,61.1,100.0,36.4,27.8,1.0,0.435,0.298,100.0,91.7,83.3,1.0,0.321,1.0,0.6,0.516,1.0,0.503,0.417,1.0,0.779,0.7,0.661,0.028
691,sub-027,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[26  4]
 [ 3  3]]",93.4,67.1,68.3,97.1,84.9,80.6,94.2,41.7,42.9,0.893,0.336,0.345,88.0,40.0,50.0,0.928,0.441,0.897,0.398,0.476,0.909,0.4,0.462,0.934,0.671,0.683,8.273,0.033
692,sub-027,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1308, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.30000000000000004, 'RF__max_leaf_nodes': 28, 'RF__max_depth': 68, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",55.5,50.0,50.0,85.2,83.4,83.3,80.0,0.0,0.0,0.268,0.0,0.0,11.1,0.0,0.0,0.342,0.0,0.149,0.0,0.0,0.191,0.0,0.0,0.555,0.5,0.5,7.8,0.518
693,sub-027,Green/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[20 10]
 [ 0  6]]",100.0,82.5,83.3,100.0,76.5,72.2,100.0,43.0,37.5,1.0,0.515,0.5,100.0,91.7,100.0,1.0,0.429,1.0,0.668,0.661,1.0,0.577,0.545,1.0,0.825,0.833,0.609,0.029
694,sub-027,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 1  5]]",97.6,87.9,86.7,98.7,94.4,88.9,96.3,91.7,62.5,0.953,0.803,0.657,95.8,78.3,83.3,0.962,0.658,0.96,0.789,0.756,0.961,0.807,0.714,0.976,0.879,0.867,8.35,0.04
695,sub-027,Green/Inverted/Faces,RF,"{'RF__n_estimators': 795, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 68, 'RF__max_depth': None, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 2  4]]",50.0,50.0,83.3,83.3,83.4,94.4,0.0,0.0,100.0,0.0,0.0,0.791,0.0,0.0,66.7,0.0,0.909,0.0,0.0,0.743,0.0,0.0,0.8,0.5,0.5,0.833,15.43,0.984
696,sub-027,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[26  4]
 [ 0  6]]",100.0,81.7,93.3,100.0,72.9,88.9,100.0,39.5,60.0,1.0,0.492,0.721,100.0,95.0,100.0,1.0,0.652,1.0,0.651,0.83,1.0,0.55,0.75,1.0,0.817,0.933,0.393,0.034
697,sub-027,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",94.9,78.7,75.0,97.7,88.9,91.7,95.2,66.7,100.0,0.916,0.578,0.674,90.7,63.3,50.0,0.942,0.833,0.92,0.621,0.591,0.929,0.623,0.667,0.949,0.787,0.75,8.386,0.033
698,sub-027,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1459, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 30, 'RF__max_depth': 93, 'RF__class_weight': 'balanced_subsample'}","[[29  1]
 [ 3  3]]",100.0,62.9,73.3,100.0,86.9,88.9,100.0,55.0,75.0,1.0,0.352,0.553,100.0,26.7,50.0,1.0,0.682,1.0,0.311,0.557,1.0,0.35,0.6,1.0,0.629,0.733,5.855,0.545
699,sub-027,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0016102620275609393}","[[216  24]
 [  2  46]]",100.0,88.1,92.9,100.0,89.5,91.0,100.0,64.4,65.7,1.0,0.683,0.746,100.0,85.9,95.8,1.0,0.701,1.0,0.776,0.84,1.0,0.733,0.78,1.0,0.881,0.929,47.29,0.04
700,sub-027,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[218  22]
 [  9  39]]",100.0,84.8,86.0,100.0,90.0,89.2,100.0,68.2,63.9,1.0,0.664,0.657,99.9,77.1,81.2,1.0,0.668,1.0,0.738,0.75,1.0,0.72,0.716,1.0,0.848,0.86,20.985,0.047
701,sub-027,Target-Nontarget,RF,"{'RF__n_estimators': 2607, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 34, 'RF__max_depth': 85, 'RF__class_weight': 'balanced_subsample'}","[[235   5]
 [ 20  28]]",86.8,72.9,78.1,95.6,90.3,91.3,100.0,90.9,84.8,0.836,0.605,0.658,73.6,46.9,58.3,0.933,0.778,0.801,0.544,0.645,0.848,0.607,0.691,0.868,0.729,0.781,56.053,1.199
702,sub-028,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[20  8]
 [ 0  6]]",100.0,72.7,85.7,100.0,66.9,76.5,100.0,34.3,42.9,1.0,0.362,0.553,100.0,81.7,100.0,1.0,0.484,1.0,0.558,0.709,1.0,0.472,0.6,1.0,0.727,0.857,0.482,0.03
703,sub-028,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  0]
 [ 5  1]]",86.9,55.2,58.3,92.9,80.5,85.3,80.5,21.7,100.0,0.748,0.111,0.376,77.8,16.7,16.7,0.798,0.5,0.785,0.166,0.224,0.79,0.17,0.286,0.869,0.552,0.583,8.646,0.035
704,sub-028,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 2154, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.1, 'RF__max_leaf_nodes': None, 'RF__max_depth': 61, 'RF__class_weight': 'balanced_subsample'}","[[28  0]
 [ 6  0]]",50.0,50.0,50.0,82.8,82.9,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,12.92,0.817
705,sub-028,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[21  8]
 [ 2  4]]",100.0,70.2,69.5,100.0,63.5,71.4,100.0,29.0,33.3,1.0,0.298,0.31,100.0,80.0,66.7,1.0,0.37,1.0,0.515,0.51,1.0,0.423,0.444,1.0,0.702,0.695,0.338,0.031
706,sub-028,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[25  4]
 [ 4  2]]",86.7,68.2,59.8,94.3,85.5,77.1,89.6,45.0,33.3,0.789,0.372,0.195,75.3,41.7,33.3,0.862,0.333,0.791,0.413,0.333,0.817,0.417,0.333,0.867,0.682,0.598,8.335,0.04
707,sub-028,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 493, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.6, 'RF__max_leaf_nodes': 114, 'RF__max_depth': 30, 'RF__class_weight': None}","[[29  0]
 [ 6  0]]",56.8,50.0,50.0,85.5,83.2,82.9,90.0,0.0,0.0,0.311,0.0,0.0,13.6,0.0,0.0,0.395,0.0,0.181,0.0,0.0,0.229,0.0,0.0,0.568,0.5,0.5,2.123,0.22
708,sub-028,Green/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[18 11]
 [ 0  6]]",100.0,77.3,81.0,100.0,67.9,68.6,100.0,33.4,35.3,1.0,0.409,0.468,100.0,91.7,100.0,1.0,0.405,1.0,0.589,0.639,1.0,0.484,0.522,1.0,0.773,0.81,0.506,0.03
709,sub-028,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  1]
 [ 2  4]]",90.4,57.8,81.6,96.3,83.6,91.4,95.5,25.0,80.0,0.863,0.171,0.681,81.6,20.0,66.7,0.924,0.769,0.854,0.206,0.703,0.88,0.213,0.727,0.904,0.578,0.816,8.123,0.034
710,sub-028,Green/Upright/Faces,RF,"{'RF__n_estimators': 976, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 91, 'RF__max_depth': 57, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 6  0]]",90.8,50.0,50.0,97.0,83.6,82.9,100.0,0.0,0.0,0.887,0.0,0.0,81.6,0.0,0.0,0.956,0.0,0.864,0.0,0.0,0.898,0.0,0.0,0.908,0.5,0.5,5.576,0.399
711,sub-028,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[20  7]
 [ 0  6]]",100.0,65.2,87.0,100.0,60.8,78.8,100.0,29.1,46.2,1.0,0.243,0.585,100.0,71.7,100.0,1.0,0.517,1.0,0.478,0.736,1.0,0.402,0.632,1.0,0.652,0.87,0.483,0.032
712,sub-028,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[25  2]
 [ 4  2]]",83.9,57.6,63.0,92.5,80.8,81.8,84.6,30.0,50.0,0.729,0.167,0.306,70.6,21.7,33.3,0.812,0.455,0.743,0.233,0.371,0.768,0.247,0.4,0.839,0.576,0.63,8.407,0.031
713,sub-028,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 1399, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 162, 'RF__max_depth': 5, 'RF__class_weight': 'balanced_subsample'}","[[27  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,82.3,81.8,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,7.475,0.571
714,sub-028,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0001}","[[20  7]
 [ 0  5]]",98.5,72.7,87.0,97.6,64.9,78.1,88.0,34.2,41.7,0.924,0.363,0.556,100.0,85.0,100.0,0.901,0.472,0.959,0.566,0.699,0.935,0.476,0.588,0.985,0.727,0.87,0.227,0.033
715,sub-028,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[25  2]
 [ 4  1]]",86.4,66.5,56.3,93.5,86.0,81.2,85.0,55.0,33.3,0.763,0.388,0.157,75.7,36.7,20.0,0.829,0.294,0.783,0.402,0.228,0.8,0.43,0.25,0.864,0.665,0.563,8.261,0.045
716,sub-028,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 614, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.2, 'RF__max_leaf_nodes': 91, 'RF__max_depth': 78, 'RF__class_weight': 'balanced'}","[[27  0]
 [ 5  0]]",50.0,50.0,50.0,82.8,82.8,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.934,0.266
717,sub-028,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[21  8]
 [ 0  6]]",100.0,81.2,86.2,100.0,68.5,77.1,100.0,36.9,42.9,1.0,0.478,0.557,100.0,100.0,100.0,1.0,0.484,1.0,0.634,0.709,1.0,0.524,0.6,1.0,0.812,0.862,0.253,0.032
718,sub-028,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  1]
 [ 2  4]]",96.8,82.9,81.6,98.7,92.7,91.4,98.0,86.7,80.0,0.952,0.717,0.681,93.9,68.3,66.7,0.971,0.769,0.951,0.706,0.703,0.959,0.73,0.727,0.968,0.829,0.816,8.426,0.037
719,sub-028,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2456, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 171, 'RF__max_depth': 22, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 5  1]]",100.0,53.3,58.3,100.0,85.3,85.7,100.0,20.0,100.0,1.0,0.106,0.377,100.0,6.7,16.7,1.0,0.5,1.0,0.084,0.224,1.0,0.1,0.286,1.0,0.533,0.583,13.195,0.997
720,sub-028,Green/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 20.43359717856944}","[[20 10]
 [ 2  4]]",100.0,77.9,66.7,100.0,70.0,66.7,100.0,37.2,28.6,1.0,0.438,0.255,100.0,90.0,66.7,1.0,0.323,1.0,0.61,0.473,1.0,0.514,0.4,1.0,0.779,0.667,0.483,0.034
721,sub-028,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 5  1]]",86.8,63.3,55.0,94.7,85.0,80.6,91.3,49.3,33.3,0.797,0.318,0.135,75.0,31.7,16.7,0.874,0.278,0.792,0.328,0.197,0.822,0.348,0.222,0.868,0.633,0.55,8.508,0.034
722,sub-028,Green/Inverted/Faces,RF,"{'RF__n_estimators': 312, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 139, 'RF__max_depth': 6, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",100.0,54.2,50.0,100.0,85.0,83.3,100.0,20.0,0.0,1.0,0.121,0.0,100.0,8.3,0.0,1.0,0.0,1.0,0.101,0.0,1.0,0.117,0.0,1.0,0.542,0.5,1.715,0.143
723,sub-028,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0003039195382313198}","[[21  8]
 [ 0  6]]",96.4,76.6,86.2,94.0,70.0,77.1,73.5,38.8,42.9,0.826,0.429,0.557,100.0,86.7,100.0,0.776,0.484,0.9,0.609,0.709,0.847,0.523,0.6,0.964,0.766,0.862,0.217,0.035
724,sub-028,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  1]
 [ 2  4]]",89.8,67.5,81.6,95.6,86.4,91.4,91.0,60.0,80.0,0.833,0.42,0.681,81.1,38.3,66.7,0.888,0.769,0.839,0.408,0.703,0.857,0.437,0.727,0.898,0.675,0.816,8.284,0.037
725,sub-028,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 161, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 186, 'RF__max_depth': 84, 'RF__class_weight': 'balanced_subsample'}","[[29  0]
 [ 6  0]]",100.0,52.5,50.0,100.0,84.3,82.9,100.0,10.0,0.0,1.0,0.068,0.0,100.0,5.0,0.0,1.0,0.0,1.0,0.059,0.0,1.0,0.067,0.0,1.0,0.525,0.5,0.59,0.079
726,sub-028,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.008531678524172814}","[[192  34]
 [  8  38]]",100.0,83.0,83.8,100.0,84.8,84.6,100.0,53.6,52.8,1.0,0.57,0.574,100.0,80.3,82.6,1.0,0.569,1.0,0.694,0.704,1.0,0.641,0.644,1.0,0.83,0.838,33.142,0.041
727,sub-028,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[200  26]
 [  9  37]]",99.8,79.4,84.5,99.9,86.7,87.1,99.8,59.1,58.7,0.996,0.555,0.612,99.6,68.4,80.4,0.998,0.621,0.996,0.649,0.722,0.997,0.631,0.679,0.998,0.794,0.845,20.326,0.041
728,sub-028,Target-Nontarget,RF,"{'RF__n_estimators': 704, 'RF__min_samples_split': 4, 'RF__min_samples_leaf': 4, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 174, 'RF__max_depth': 5, 'RF__class_weight': 'balanced'}","[[225   1]
 [ 41   5]]",100.0,50.5,55.2,100.0,83.4,84.6,100.0,20.0,83.3,1.0,0.043,0.266,100.0,1.1,10.9,1.0,0.357,1.0,0.015,0.148,1.0,0.021,0.192,1.0,0.505,0.552,36.857,1.002
729,sub-029,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[21  9]
 [ 0  6]]",100.0,72.5,85.0,100.0,66.0,75.0,100.0,32.0,40.0,1.0,0.342,0.529,100.0,81.7,100.0,1.0,0.455,1.0,0.537,0.684,1.0,0.449,0.571,1.0,0.725,0.85,0.699,0.025
