,participant_id,Condition,Classifier,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
176,sub-007,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 4  2]]",100.0,50.0,66.7,100.0,80.0,88.9,100.0,0.0,100.0,1.0,0.0,0.542,100.0,0.0,33.3,1.0,0.714,1.0,0.0,0.419,1.0,0.0,0.5,1.0,0.5,0.667,0.54,0.074
177,sub-007,Neutral/Inverted/Silhouettes,SVM,"[[21  9]
 [ 0  6]]",100.0,75.0,85.0,100.0,80.0,75.0,100.0,50.0,40.0,1.0,0.452,0.529,100.0,66.7,100.0,1.0,0.455,1.0,0.605,0.684,1.0,0.571,0.571,1.0,0.75,0.85,0.546,0.028
178,sub-007,Neutral/Inverted/Silhouettes,LDA,"[[30  0]
 [ 3  3]]",97.6,41.7,75.0,99.2,66.7,91.7,100.0,0.0,100.0,0.971,-0.196,0.674,95.2,0.0,50.0,0.99,0.833,0.967,0.0,0.591,0.976,0.0,0.667,0.976,0.417,0.75,1.245,0.034
179,sub-007,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 5  1]]",100.0,45.8,58.3,100.0,73.3,86.1,100.0,0.0,100.0,1.0,-0.134,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.458,0.583,0.492,0.071
180,sub-007,Green/Inverted/Faces,SVM,"[[23  7]
 [ 0  6]]",100.0,83.3,88.3,100.0,73.3,80.6,100.0,42.9,46.2,1.0,0.535,0.595,100.0,100.0,100.0,1.0,0.517,1.0,0.709,0.736,1.0,0.6,0.632,1.0,0.833,0.883,0.714,0.026
181,sub-007,Green/Inverted/Faces,LDA,"[[29  1]
 [ 1  5]]",92.9,83.3,90.0,97.7,93.3,94.4,100.0,100.0,83.3,0.913,0.784,0.8,85.7,66.7,83.3,0.968,0.833,0.897,0.743,0.833,0.923,0.8,0.833,0.929,0.833,0.9,1.35,0.066
182,sub-007,Green/Inverted/Faces,RF,"[[30  0]
 [ 2  4]]",100.0,66.7,83.3,100.0,86.7,94.4,100.0,100.0,100.0,1.0,0.535,0.791,100.0,33.3,66.7,1.0,0.909,1.0,0.419,0.743,1.0,0.5,0.8,1.0,0.667,0.833,0.538,0.066
183,sub-007,Green/Inverted/Silhouettes,SVM,"[[21  9]
 [ 1  5]]",100.0,62.5,76.7,100.0,60.0,72.2,100.0,28.6,35.7,1.0,0.2,0.408,100.0,66.7,83.3,1.0,0.403,1.0,0.473,0.591,1.0,0.4,0.5,1.0,0.625,0.767,0.642,0.036
184,sub-007,Green/Inverted/Silhouettes,LDA,"[[30  0]
 [ 3  3]]",94.3,58.3,75.0,96.9,73.3,91.7,90.5,33.3,100.0,0.886,0.167,0.674,90.5,33.3,50.0,0.905,0.833,0.905,0.333,0.591,0.905,0.333,0.667,0.943,0.583,0.75,1.198,0.036
185,sub-007,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.492,0.07
186,sub-007,Target-Nontarget,SVM,"[[214  26]
 [  8  40]]",100.0,93.3,86.2,100.0,92.2,88.2,100.0,70.4,60.6,1.0,0.775,0.643,100.0,95.0,83.3,1.0,0.641,1.0,0.858,0.747,1.0,0.809,0.702,1.0,0.933,0.862,33.283,0.041
187,sub-007,Target-Nontarget,LDA,"[[228  12]
 [ 12  36]]",100.0,92.9,85.0,100.0,94.8,91.7,100.0,81.8,75.0,1.0,0.827,0.7,100.0,90.0,75.0,1.0,0.75,1.0,0.873,0.75,1.0,0.857,0.75,1.0,0.929,0.85,10.446,0.04
188,sub-007,Target-Nontarget,RF,"[[240   0]
 [ 35  13]]",100.0,65.0,63.5,100.0,87.9,87.8,100.0,100.0,100.0,1.0,0.512,0.486,100.0,30.0,27.1,1.0,0.65,1.0,0.382,0.349,1.0,0.462,0.426,1.0,0.65,0.635,5.074,0.084
189,sub-008,Neutral/Upright/Faces,SVM,"[[21  9]
 [ 1  5]]",100.0,83.3,76.7,100.0,73.3,72.2,100.0,42.9,35.7,1.0,0.535,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.709,0.591,1.0,0.6,0.5,1.0,0.833,0.767,0.478,0.022
190,sub-008,Neutral/Upright/Faces,LDA,"[[28  2]
 [ 3  3]]",93.8,66.7,71.7,96.1,86.7,86.1,86.4,100.0,60.0,0.861,0.535,0.467,90.5,33.3,50.0,0.872,0.577,0.892,0.419,0.527,0.884,0.5,0.545,0.938,0.667,0.717,0.815,0.036
191,sub-008,Neutral/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,66.7,50.0,100.0,86.7,83.3,100.0,100.0,0.0,1.0,0.535,0.0,100.0,33.3,0.0,1.0,0.0,1.0,0.419,0.0,1.0,0.5,0.0,1.0,0.667,0.5,0.579,0.075
192,sub-008,Neutral/Upright/Silhouettes,SVM,"[[19 11]
 [ 0  6]]",100.0,79.2,81.7,100.0,86.7,69.4,100.0,66.7,35.3,1.0,0.583,0.473,100.0,66.7,100.0,1.0,0.405,1.0,0.667,0.639,1.0,0.667,0.522,1.0,0.792,0.817,0.594,0.025
193,sub-008,Neutral/Upright/Silhouettes,LDA,"[[26  4]
 [ 2  4]]",93.8,83.3,76.7,96.1,93.3,83.3,86.4,100.0,50.0,0.861,0.784,0.478,90.5,66.7,66.7,0.872,0.526,0.892,0.743,0.605,0.884,0.8,0.571,0.938,0.833,0.767,1.042,0.026
194,sub-008,Neutral/Upright/Silhouettes,RF,"[[29  1]
 [ 4  2]]",100.0,66.7,65.0,100.0,86.7,86.1,100.0,100.0,66.7,1.0,0.535,0.405,100.0,33.3,33.3,1.0,0.556,1.0,0.419,0.394,1.0,0.5,0.444,1.0,0.667,0.65,0.551,0.063
195,sub-008,Green/Upright/Faces,SVM,"[[18 12]
 [ 0  6]]",100.0,83.3,80.0,100.0,73.3,66.7,100.0,42.9,33.3,1.0,0.535,0.447,100.0,100.0,100.0,1.0,0.385,1.0,0.709,0.619,1.0,0.6,0.5,1.0,0.833,0.8,0.482,0.025
196,sub-008,Green/Upright/Faces,LDA,"[[29  1]
 [ 2  4]]",94.8,62.5,81.7,97.7,80.0,91.7,95.0,50.0,80.0,0.913,0.294,0.683,90.5,33.3,66.7,0.941,0.769,0.918,0.371,0.703,0.927,0.4,0.727,0.948,0.625,0.817,1.009,0.037
197,sub-008,Green/Upright/Faces,RF,"[[30  0]
 [ 3  3]]",100.0,50.0,75.0,100.0,80.0,91.7,100.0,0.0,100.0,1.0,0.0,0.674,100.0,0.0,50.0,1.0,0.833,1.0,0.0,0.591,1.0,0.0,0.667,1.0,0.5,0.75,0.554,0.066
198,sub-008,Green/Upright/Silhouettes,SVM,"[[22  8]
 [ 1  5]]",100.0,79.2,78.3,100.0,86.7,75.0,100.0,66.7,38.5,1.0,0.583,0.44,100.0,66.7,83.3,1.0,0.431,1.0,0.667,0.613,1.0,0.667,0.526,1.0,0.792,0.783,0.655,0.027
199,sub-008,Green/Upright/Silhouettes,LDA,"[[29  1]
 [ 5  1]]",89.1,50.0,56.7,94.5,80.0,83.3,85.0,0.0,50.0,0.797,0.0,0.217,81.0,0.0,16.7,0.842,0.357,0.822,0.0,0.21,0.829,0.0,0.25,0.891,0.5,0.567,1.668,0.041
200,sub-008,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.561,0.07
201,sub-008,Neutral/Inverted/Faces,SVM,"[[20 10]
 [ 0  6]]",100.0,87.5,83.3,100.0,80.0,72.2,100.0,50.0,37.5,1.0,0.612,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.765,0.661,1.0,0.667,0.545,1.0,0.875,0.833,0.506,0.043
202,sub-008,Neutral/Inverted/Faces,LDA,"[[30  0]
 [ 2  4]]",97.6,66.7,83.3,99.2,86.7,94.4,100.0,100.0,100.0,0.971,0.535,0.791,95.2,33.3,66.7,0.99,0.909,0.967,0.419,0.743,0.976,0.5,0.8,0.976,0.667,0.833,0.873,0.034
203,sub-008,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,83.3,50.0,100.0,93.3,83.3,100.0,100.0,0.0,1.0,0.784,0.0,100.0,66.7,0.0,1.0,0.0,1.0,0.743,0.0,1.0,0.8,0.0,1.0,0.833,0.5,0.562,0.063
204,sub-008,Neutral/Inverted/Silhouettes,SVM,"[[19 11]
 [ 1  5]]",100.0,100.0,73.3,100.0,100.0,66.7,100.0,100.0,31.2,1.0,1.0,0.35,100.0,100.0,83.3,1.0,0.357,1.0,1.0,0.551,1.0,1.0,0.455,1.0,1.0,0.733,0.529,0.04
205,sub-008,Neutral/Inverted/Silhouettes,LDA,"[[27  3]
 [ 3  3]]",94.8,83.3,70.0,97.7,93.3,83.3,95.0,100.0,50.0,0.913,0.784,0.4,90.5,66.7,50.0,0.941,0.5,0.918,0.743,0.5,0.927,0.8,0.5,0.948,0.833,0.7,0.884,0.035
206,sub-008,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.525,0.072
207,sub-008,Green/Inverted/Faces,SVM,"[[19 11]
 [ 0  6]]",100.0,79.2,81.7,100.0,66.7,69.4,100.0,37.5,35.3,1.0,0.468,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.661,0.639,1.0,0.545,0.522,1.0,0.792,0.817,0.566,0.045
208,sub-008,Green/Inverted/Faces,LDA,"[[28  2]
 [ 2  4]]",96.2,83.3,80.0,96.9,93.3,88.9,87.0,100.0,66.7,0.892,0.784,0.6,95.2,66.7,66.7,0.885,0.667,0.925,0.743,0.667,0.909,0.8,0.667,0.962,0.833,0.8,1.089,0.038
209,sub-008,Green/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.472,0.066
210,sub-008,Green/Inverted/Silhouettes,SVM,"[[18 12]
 [ 0  6]]",100.0,79.2,80.0,100.0,66.7,66.7,100.0,37.5,33.3,1.0,0.468,0.447,100.0,100.0,100.0,1.0,0.385,1.0,0.661,0.619,1.0,0.545,0.5,1.0,0.792,0.8,0.57,0.042
211,sub-008,Green/Inverted/Silhouettes,LDA,"[[30  0]
 [ 4  2]]",91.9,95.8,66.7,96.1,93.3,88.9,90.0,75.0,100.0,0.855,0.829,0.542,85.7,100.0,33.3,0.891,0.714,0.87,0.907,0.419,0.878,0.857,0.5,0.919,0.958,0.667,0.93,0.033
212,sub-008,Green/Inverted/Silhouettes,RF,"[[29  1]
 [ 6  0]]",100.0,45.8,48.3,100.0,73.3,80.6,100.0,0.0,0.0,1.0,-0.134,-0.076,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.458,0.483,0.553,0.071
213,sub-008,Target-Nontarget,SVM,"[[217  23]
 [  9  39]]",100.0,80.1,85.8,100.0,83.5,88.9,100.0,51.7,62.9,1.0,0.526,0.65,100.0,75.0,81.2,1.0,0.659,1.0,0.659,0.746,1.0,0.612,0.709,1.0,0.801,0.858,29.02,0.039
214,sub-008,Target-Nontarget,LDA,"[[218  22]
 [ 17  31]]",100.0,69.9,77.7,100.0,86.1,86.5,100.0,64.3,58.5,1.0,0.461,0.533,100.0,45.0,64.6,1.0,0.596,1.0,0.496,0.626,1.0,0.529,0.614,1.0,0.699,0.777,10.215,0.038
215,sub-008,Target-Nontarget,RF,"[[240   0]
 [ 42   6]]",100.0,57.5,56.2,100.0,85.2,85.4,100.0,100.0,100.0,1.0,0.357,0.326,100.0,15.0,12.5,1.0,0.417,1.0,0.203,0.171,1.0,0.261,0.222,1.0,0.575,0.562,4.8,0.093
216,sub-009,Neutral/Upright/Faces,SVM,"[[23  7]
 [ 0  6]]",100.0,83.3,88.3,100.0,73.3,80.6,100.0,42.9,46.2,1.0,0.535,0.595,100.0,100.0,100.0,1.0,0.517,1.0,0.709,0.736,1.0,0.6,0.632,1.0,0.833,0.883,0.364,0.029
217,sub-009,Neutral/Upright/Faces,LDA,"[[28  2]
 [ 6  0]]",88.1,83.3,46.7,96.1,93.3,77.8,100.0,100.0,0.0,0.853,0.784,-0.108,76.2,66.7,0.0,0.941,0.0,0.822,0.743,0.0,0.865,0.8,0.0,0.881,0.833,0.467,0.868,0.039
218,sub-009,Neutral/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.558,0.077
219,sub-009,Neutral/Upright/Silhouettes,SVM,"[[23  7]
 [ 1  5]]",100.0,79.2,80.0,100.0,66.7,77.8,100.0,37.5,41.7,1.0,0.468,0.474,100.0,100.0,83.3,1.0,0.463,1.0,0.661,0.637,1.0,0.545,0.556,1.0,0.792,0.8,0.517,0.024
220,sub-009,Neutral/Upright/Silhouettes,LDA,"[[27  3]
 [ 5  1]]",74.3,66.7,53.3,89.1,86.7,77.8,73.3,100.0,25.0,0.561,0.535,0.079,52.4,33.3,16.7,0.679,0.227,0.574,0.419,0.186,0.611,0.5,0.2,0.743,0.667,0.533,1.204,0.035
221,sub-009,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.539,0.064
222,sub-009,Green/Upright/Faces,SVM,"[[20 10]
 [ 0  6]]",100.0,87.5,83.3,100.0,80.0,72.2,100.0,50.0,37.5,1.0,0.612,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.765,0.661,1.0,0.667,0.545,1.0,0.875,0.833,0.415,0.024
223,sub-009,Green/Upright/Faces,LDA,"[[30  0]
 [ 5  1]]",91.0,50.0,58.3,94.6,80.0,86.1,81.8,0.0,100.0,0.805,0.0,0.378,85.7,0.0,16.7,0.826,0.5,0.845,0.0,0.224,0.837,0.0,0.286,0.91,0.5,0.583,1.044,0.042
224,sub-009,Green/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.552,0.063
225,sub-009,Green/Upright/Silhouettes,SVM,"[[19 11]
 [ 0  6]]",100.0,75.0,81.7,100.0,60.0,69.4,100.0,33.3,35.3,1.0,0.408,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.619,0.639,1.0,0.5,0.522,1.0,0.75,0.817,0.505,0.04
226,sub-009,Green/Upright/Silhouettes,LDA,"[[28  2]
 [ 5  1]]",81.9,54.2,55.0,92.2,66.7,80.6,82.4,25.0,33.3,0.697,0.075,0.135,66.7,33.3,16.7,0.787,0.278,0.708,0.302,0.197,0.737,0.286,0.222,0.819,0.542,0.55,0.886,0.035
227,sub-009,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.528,0.071
228,sub-009,Neutral/Inverted/Faces,SVM,"[[15 15]
 [ 1  5]]",100.0,87.5,66.7,100.0,80.0,55.6,100.0,50.0,25.0,1.0,0.612,0.25,100.0,100.0,83.3,1.0,0.291,1.0,0.765,0.485,1.0,0.667,0.385,1.0,0.875,0.667,0.439,0.04
229,sub-009,Neutral/Inverted/Faces,LDA,"[[27  3]
 [ 3  3]]",94.3,66.7,70.0,96.9,86.7,83.3,90.5,100.0,50.0,0.886,0.535,0.4,90.5,33.3,50.0,0.905,0.5,0.905,0.419,0.5,0.905,0.5,0.5,0.943,0.667,0.7,0.848,0.036
230,sub-009,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.546,0.067
231,sub-009,Neutral/Inverted/Silhouettes,SVM,"[[18 12]
 [ 2  4]]",100.0,66.7,63.3,100.0,46.7,61.1,100.0,27.3,25.0,1.0,0.302,0.2,100.0,100.0,66.7,1.0,0.286,1.0,0.549,0.441,1.0,0.429,0.364,1.0,0.667,0.633,0.554,0.036
232,sub-009,Neutral/Inverted/Silhouettes,LDA,"[[29  1]
 [ 4  2]]",83.4,66.7,65.0,91.5,86.7,86.1,75.0,100.0,66.7,0.681,0.535,0.405,71.4,33.3,33.3,0.743,0.556,0.725,0.419,0.394,0.732,0.5,0.444,0.834,0.667,0.65,0.896,0.034
233,sub-009,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.587,0.066
234,sub-009,Green/Inverted/Faces,SVM,"[[21  9]
 [ 0  6]]",100.0,83.3,85.0,100.0,73.3,75.0,100.0,42.9,40.0,1.0,0.535,0.529,100.0,100.0,100.0,1.0,0.455,1.0,0.709,0.684,1.0,0.6,0.571,1.0,0.833,0.85,0.45,0.037
235,sub-009,Green/Inverted/Faces,LDA,"[[29  1]
 [ 3  3]]",92.4,83.3,73.3,96.9,93.3,88.9,94.7,100.0,75.0,0.883,0.784,0.553,85.7,66.7,50.0,0.928,0.682,0.883,0.743,0.557,0.9,0.8,0.6,0.924,0.833,0.733,1.369,0.022
236,sub-009,Green/Inverted/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.561,0.06
237,sub-009,Green/Inverted/Silhouettes,SVM,"[[15 15]
 [ 1  5]]",100.0,75.0,66.7,100.0,80.0,55.6,100.0,50.0,25.0,1.0,0.452,0.25,100.0,66.7,83.3,1.0,0.291,1.0,0.605,0.485,1.0,0.571,0.385,1.0,0.75,0.667,0.448,0.025
238,sub-009,Green/Inverted/Silhouettes,LDA,"[[29  1]
 [ 5  1]]",84.8,45.8,56.7,93.8,73.3,83.3,88.2,0.0,50.0,0.759,-0.134,0.217,71.4,0.0,16.7,0.843,0.357,0.759,0.0,0.21,0.789,0.0,0.25,0.848,0.458,0.567,0.829,0.036
239,sub-009,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.513,0.067
240,sub-009,Target-Nontarget,SVM,"[[201  39]
 [ 16  32]]",100.0,85.6,75.2,100.0,82.8,80.9,100.0,50.0,45.1,1.0,0.582,0.436,100.0,90.0,66.7,1.0,0.482,1.0,0.722,0.581,1.0,0.643,0.538,1.0,0.856,0.752,25.39,0.039
241,sub-009,Target-Nontarget,LDA,"[[203  37]
 [ 21  27]]",99.9,78.6,70.4,99.9,81.0,79.9,99.4,46.9,42.2,0.997,0.484,0.366,100.0,75.0,56.2,0.995,0.444,0.998,0.633,0.51,0.997,0.577,0.482,0.999,0.786,0.704,9.681,0.045
242,sub-009,Target-Nontarget,RF,"[[240   0]
 [ 46   2]]",100.0,50.0,52.1,100.0,82.8,84.0,100.0,0.0,100.0,1.0,0.0,0.187,100.0,0.0,4.2,1.0,0.179,1.0,0.0,0.059,1.0,0.0,0.08,1.0,0.5,0.521,5.236,0.126
243,sub-010,Neutral/Upright/Faces,SVM,"[[22  8]
 [ 0  6]]",100.0,79.2,86.7,100.0,66.7,77.8,100.0,37.5,42.9,1.0,0.468,0.561,100.0,100.0,100.0,1.0,0.484,1.0,0.661,0.709,1.0,0.545,0.6,1.0,0.792,0.867,0.372,0.022
244,sub-010,Neutral/Upright/Faces,LDA,"[[30  0]
 [ 3  3]]",92.4,66.7,75.0,96.9,86.7,91.7,94.7,100.0,100.0,0.883,0.535,0.674,85.7,33.3,50.0,0.928,0.833,0.883,0.419,0.591,0.9,0.5,0.667,0.924,0.667,0.75,0.886,0.034
245,sub-010,Neutral/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.544,0.066
246,sub-010,Neutral/Upright/Silhouettes,SVM,"[[22  8]
 [ 0  6]]",100.0,79.2,86.7,100.0,86.7,77.8,100.0,66.7,42.9,1.0,0.583,0.561,100.0,66.7,100.0,1.0,0.484,1.0,0.667,0.709,1.0,0.667,0.6,1.0,0.792,0.867,0.518,0.033
247,sub-010,Neutral/Upright/Silhouettes,LDA,"[[29  1]
 [ 0  6]]",89.6,66.7,98.3,95.3,86.7,97.2,89.5,100.0,85.7,0.824,0.535,0.91,81.0,33.3,100.0,0.876,0.882,0.834,0.419,0.951,0.85,0.5,0.923,0.896,0.667,0.983,0.884,0.041
248,sub-010,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.56,0.061
249,sub-010,Green/Upright/Faces,SVM,"[[17 13]
 [ 0  6]]",100.0,83.3,78.3,100.0,73.3,63.9,100.0,42.9,31.6,1.0,0.535,0.423,100.0,100.0,100.0,1.0,0.366,1.0,0.709,0.6,1.0,0.6,0.48,1.0,0.833,0.783,0.488,0.037
250,sub-010,Green/Upright/Faces,LDA,"[[30  0]
 [ 2  4]]",91.0,66.7,83.3,94.6,86.7,94.4,81.8,100.0,100.0,0.805,0.535,0.791,85.7,33.3,66.7,0.826,0.909,0.845,0.419,0.743,0.837,0.5,0.8,0.91,0.667,0.833,1.304,0.037
251,sub-010,Green/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.529,0.072
252,sub-010,Green/Upright/Silhouettes,SVM,"[[24  6]
 [ 2  4]]",100.0,83.3,73.3,100.0,73.3,77.8,100.0,42.9,40.0,1.0,0.535,0.388,100.0,100.0,66.7,1.0,0.435,1.0,0.709,0.553,1.0,0.6,0.5,1.0,0.833,0.733,0.491,0.026
253,sub-010,Green/Upright/Silhouettes,LDA,"[[30  0]
 [ 4  2]]",92.9,41.7,66.7,97.7,66.7,88.9,100.0,0.0,100.0,0.913,-0.196,0.542,85.7,0.0,33.3,0.968,0.714,0.897,0.0,0.419,0.923,0.0,0.5,0.929,0.417,0.667,1.186,0.037
254,sub-010,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.564,0.067
255,sub-010,Neutral/Inverted/Faces,SVM,"[[20 10]
 [ 0  6]]",100.0,83.3,83.3,100.0,73.3,72.2,100.0,42.9,37.5,1.0,0.535,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.709,0.661,1.0,0.6,0.545,1.0,0.833,0.833,0.515,0.031
256,sub-010,Neutral/Inverted/Faces,LDA,"[[28  2]
 [ 2  4]]",89.1,95.8,80.0,94.6,93.3,88.9,85.0,75.0,66.7,0.797,0.829,0.6,81.0,100.0,66.7,0.842,0.667,0.822,0.907,0.667,0.829,0.857,0.667,0.891,0.958,0.8,0.877,0.039
257,sub-010,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.544,0.07
258,sub-010,Neutral/Inverted/Silhouettes,SVM,"[[20 10]
 [ 0  6]]",100.0,83.3,83.3,100.0,73.3,72.2,100.0,42.9,37.5,1.0,0.535,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.709,0.661,1.0,0.6,0.545,1.0,0.833,0.833,0.499,0.039
259,sub-010,Neutral/Inverted/Silhouettes,LDA,"[[29  1]
 [ 3  3]]",91.5,62.5,73.3,95.3,80.0,88.9,85.7,50.0,75.0,0.829,0.294,0.553,85.7,33.3,50.0,0.857,0.682,0.857,0.371,0.557,0.857,0.4,0.6,0.915,0.625,0.733,1.107,0.037
260,sub-010,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.549,0.07
261,sub-010,Green/Inverted/Faces,SVM,"[[20 10]
 [ 0  6]]",100.0,75.0,83.3,100.0,60.0,72.2,100.0,33.3,37.5,1.0,0.408,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.619,0.661,1.0,0.5,0.545,1.0,0.75,0.833,0.503,0.024
262,sub-010,Green/Inverted/Faces,LDA,"[[30  0]
 [ 2  4]]",92.4,62.5,83.3,96.9,80.0,94.4,94.7,50.0,100.0,0.883,0.294,0.791,85.7,33.3,66.7,0.928,0.909,0.883,0.371,0.743,0.9,0.4,0.8,0.924,0.625,0.833,0.858,0.037
263,sub-010,Green/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.525,0.066
